city,state_name,country_name,latitude,longitude,nyc_distance,dc_distance
Mt. Lebanon,Pennsylvania,United States,40.3765,-80.0508,318.96236535251046,190.56752150118334
Solvay,New York,United States,43.0581222,-76.2074263,197.6998092180918,290.9612439052335
Claremont,Virginia,United States,37.2279264,-76.9641321,288.3311258640925,114.6445089626641
Cobham,Virginia,United States,38.0629156,-78.268061,292.29050560700074,87.63316923668995
Cumberland,Virginia,United States,37.4966375,-78.2446058,317.91423572646806,116.27998136141858
Columbiana,Alabama,United States,33.1781718,-86.6072054,868.2144273645231,664.2575396384636
Durand,Wisconsin,United States,44.6263543,-91.965726,951.6161322395383,865.1524814644379
E Rutherford,New Jersey,United States,40.833989,-74.0970865,9.635161217875142,206.11080901029203
Keyport,Washington,United States,40.4331631,-74.1995883,21.81377485122455,185.16005149151306
Roscoe,Pennsylvania,United States,40.0795178,-79.8656018,312.1245076273272,171.9138485055784
Crystal Spring,Pennsylvania,United States,39.9498074,-78.2286222,229.07427196809292,96.94559730440355
Adams,Wisconsin,United States,43.9462246,-89.7836456,836.8189826965306,747.1916269969373
Alexander City,Alabama,United States,32.944012,-85.9538532,850.4425264335939,645.8880472883914
Taylors Island,Maryland,United States,38.4576222,-76.3002242,197.9789726972233,49.865201135049105
Conemaugh,Pennsylvania,United States,40.3267408,-78.9080805,259.46283230167006,140.61057808412144
Rensselaer Falls,New York,United States,44.592179,-75.319176,276.0027049983266,403.4986471460212
Smoketown,Pennsylvania,United States,40.0392652,-76.1993998,124.71769871211835,91.20014680196935
Southhampton,Pennsylvania,United States,40.3066411,-79.7496086,303.72420933307,174.55779816975135
Allouez,Wisconsin,United States,44.4774269,-88.0163556,759.0981483742219,685.4982049837334
Sutton,Vermont,United States,44.633369,-72.0260836,288.78020347510994,473.3776474975922
W. Paterson,New Jersey,United States,40.8893288,-74.1969657,15.771910921030484,204.62000486489293
Clifton Park,New Jersey,United States,40.8584328,-74.1637553,13.02037048514333,204.52982883215753
Cadott,Wisconsin,United States,44.9480187,-91.1507031,916.7064001394986,837.2698777768679
Blair,Wisconsin,United States,44.2944029,-91.2351602,912.0658295104769,823.064302204846
Brillion,Wisconsin,United States,44.1772188,-88.064263,756.2626412428275,677.3183055270633
Tamworth,New Hampshire,United States,43.860277,-71.263504,258.7130949626696,455.6768323390408
Blue Mounds,Wisconsin,United States,43.0279808,-89.8525723,831.5924230553387,727.5652841363591
Silver Lake,New Hampshire,United States,42.757603599999996,-71.5975986178286,188.176552832909,390.5427651972507
Steamburg,New York,United States,42.1081167,-78.9042042,272.0372968330925,242.8301393734041
Spicer,Minnesota,United States,45.2330198,-94.9400088,1102.4570171211762,1016.4472075844535
Farmington,New Hampshire,United States,43.39008,-71.06575,238.75685034254454,439.78992776988616
Mendenhall,Pennsylvania,United States,39.8539994,-75.6413208,104.77052530420863,100.20402947270426
Richmond,Missouri,United States,39.278622,-93.9768876,1062.0489231591155,909.6460412829621
"Harrisburg,",Pennsylvania,United States,40.2663107,-76.8861122,154.8121296476144,95.3700366858537
Citronelle,Alabama,United States,31.069346,-88.31528312752161,1039.919327539529,835.3607164610222
Rio Medina,Texas,United States,29.2836281,-99.1126826,1619.1172149983724,1423.1434531587731
Grindstone,Pennsylvania,United States,40.0161859,-79.8305998,311.0838729551659,168.26940743057835
Washington Island,Wisconsin,United States,45.375835800000004,-86.89967200506896,726.7009956041579,675.114501574483
Forest Grove,Pennsylvania,United States,40.2923292,-75.0590588,62.59085016551341,143.35992657661896
La Feria,Texas,United States,26.1588627,-97.8238428,1693.5498977104876,1491.1316064686212
Fountain Villa,Pennsylvania,United States,41.0395031,-77.9230592,206.38030129132034,155.59136558393
Keene,Texas,United States,32.3968092,-97.3239042,1412.552077482108,1222.764561729672
Trempealeau,Wisconsin,United States,44.0057611,-91.4414831,919.0776221676355,825.4190349816744
White Oak,Texas,United States,32.5271582,-94.8609684,1284.8695351487702,1091.3901436678557
Ofallon,Missouri,United States,38.7910374,-90.7039107,897.6337251327759,736.474860278784
Meridianville,Alabama,United States,34.8703256,-86.5713611509602,795.8886110605557,595.8457072864962
Saint Francis,Wisconsin,United States,42.9744081,-87.8709308,731.437830637876,632.3668506680305
Chelsea,Alabama,United States,33.356212,-86.65802975,862.5805189960909,658.9052223688087
Poplar,Montana,United States,48.113074,-105.198315,1613.141750268265,1540.3086238156588
Luck,Wisconsin,United States,45.5758884,-92.4822709,989.6985437516928,914.4367665665818
Palisades Pk,New Jersey,United States,40.8481556,-73.997639,9.355234718257732,210.7637558899229
Gillett,Pennsylvania,United States,41.9511852,-76.7944002,168.33483183833744,211.679782659747
Readington,New Jersey,United States,40.5687141,-74.7376619,39.71982244785122,168.72622652458938
Pt. Pleasant,New Jersey,United States,40.0831714,-74.0681931,43.56211159944557,178.94619881957644
Pinebrook,New Jersey,United States,40.861172,-74.361059,21.252363396799687,196.94406692959174
Philadelphia,New Jersey,United States,40.0857264,-74.0609167,43.35900043718917,179.36997075500273
Kulpmont,Pennsylvania,United States,40.7934196,-76.4724547,129.53887396865085,134.8090521912244
Kylertown,Pennsylvania,United States,40.99339,-78.1672336,218.86482765192991,157.03416034400803
Mt. Arlington,New Jersey,United States,40.9259319,-74.6348829,36.09993819943436,189.93390967073174
Fort Washakie,Wyoming,United States,43.010555,-108.94102923984155,1796.314083836942,1682.6326459149639
Laughlin Afb,Texas,United States,29.3614054,-100.778572,1698.1727929485514,1504.716403578986
Mount Olive,New Jersey,United States,40.8462026,-74.743241,39.75128230424228,182.04041586121454
Martindale,Texas,United States,29.8415233,-97.842618,1534.601749188257,1338.1515811262027
Arab,Alabama,United States,34.3181497,-86.4958219,814.3588552380005,612.4327548196651
Thayne,Wyoming,United States,42.9207694,-111.0021399,1900.7045174734003,1787.268778275867
Friendsville,Pennsylvania,United States,41.91649815,-76.04696075797577,134.81579477444447,215.35376956389237
Richland Center,Wisconsin,United States,43.3355111,-90.3854036,860.617625664387,759.9335463191768
Maysville,Missouri,United States,39.8891658,-94.3618967,1074.4448841473463,928.3532970925266
Grandview,Texas,United States,32.2666506,-97.1785429,1409.830322498811,1219.3392555032212
Blue Springs,Mississippi,United States,34.4017697,-88.8728369,923.2557356966864,725.8689117442096
Potts Camp,Mississippi,United States,34.6462935,-89.3050041,935.3430099461532,739.8372919091697
Detroit,Texas,United States,33.6629825,-95.2662526,1265.5811444234032,1077.1688071114431
Shenorock,New York,United States,41.32808300000001,-73.73922446098861,44.69371454122336,242.65513825865287
MISSISSIPPI,Mississippi,United States,36.570629350000004,-89.24487144026267,871.0969705861514,686.7964276630996
East Ryegate,Vermont,United States,44.2050625,-72.0612036,260.7204183351899,448.3821180336397
Monroe,Wisconsin,United States,42.6136586,-89.58520522088759,815.6417000085739,705.8204474486232
Manayunk,Pennsylvania,United States,40.0245565,-75.2140682,79.49245421450483,125.18903128195325
Phelps,Wisconsin,United States,46.064423,-89.087634,842.5715030487671,788.5619082756593
Batesville,Mississippi,United States,34.3114982,-89.9442567,978.5100940486528,782.8392098904914
Mapleton Depot,Pennsylvania,United States,40.3938464,-77.9412224,208.259623247481,114.39750411850538
West St Paul,Minnesota,United States,44.9101545,-93.0802073,1009.023062929919,923.3382140833304
Warren,Minnesota,United States,48.196591,-96.7727048,1232.6889088605553,1175.669360052755
Tyler,Minnesota,United States,44.2783,-96.134755,1153.028177486823,1053.9371693480944
Manitowish Waters,Wisconsin,United States,46.138548,-89.9275486,882.2418366204411,824.9845158758969
Sylacauga,Alabama,United States,33.177401,-86.2505399015197,852.5791967096021,648.3490333570929
Sunflower,Mississippi,United States,33.5428954,-90.5370327,1035.6458975429261,838.1757175568267
Semmes,Alabama,United States,30.778688,-88.2588427,1051.4496887954017,846.8011175204801
Beebe Plain,Vermont,United States,45.0054895,-72.1413648,311.05874387999063,491.61359016837434
Oconto,Wisconsin,United States,44.8872124,-87.8645473,759.8504567172404,693.9746010788291
Desoto,Missouri,United States,38.5911975,-90.3411596,882.0172895021361,718.223699970094
Dardenne Prairie,Missouri,United States,38.7694969,-90.7290157,899.3050196283436,737.9518553699062
Concordia,Missouri,United States,38.9824542,-93.5685013,1044.9454748259582,889.2748790521912
Newton,Wisconsin,United States,43.993883,-87.7264746,736.9828375775305,656.4896700590259
Elizabethville,Pennsylvania,United States,40.5489742,-76.8119151,147.9312524595882,115.16192436850254
York,Nebraska,United States,40.871617,-97.6001401,1233.6304614296473,1098.7902748328804
Fairfield,Texas,United States,31.7244035,-96.1648789,1379.0629641031562,1185.1338917252904
Black Jack,Missouri,United States,38.7933833,-90.2673346,874.7090087936036,712.9742874085575
Shady,New York,United States,42.0664798,-74.1593093,93.761945358966,266.61974918536333
Baltimore,Vermont,United States,43.3604095,-72.5726315,197.0503184565857,386.5850358281483
Raleigh,West Virginia,United States,37.7567819,-81.1742659,435.08415984568336,237.79299885322484
Eufaula,Alabama,United States,31.905459999999998,-85.15893958513422,868.1691153896592,664.1170759192269
Gallion,Alabama,United States,32.4968025,-87.7161204,947.7662786902971,743.9271337198385
St. Ann,Missouri,United States,38.72814435,-90.38790815533517,882.1154248190006,719.845442578021
Roebuck,South Carolina,United States,34.8826085,-81.96547100908059,592.3183798922311,388.1497794363476
Excel,Alabama,United States,31.4279433,-87.3413731,981.3049500959623,776.6397566468495
Clymer,Pennsylvania,United States,40.6681706,-79.011752,262.8987215910403,161.48528222262792
Swansea,South Carolina,United States,33.7382088,-81.0978734,619.428502160536,421.0776790609155
Takoma,Washington,United States,47.2495798,-122.4398746,2416.2677277195166,2333.8074751466015
Mount Crawford,Virginia,United States,38.3570713,-78.9408615,309.60790721023136,109.19676477556429
Conway,Pennsylvania,United States,40.6597889,-80.2392273,327.3592014105408,209.56426658895694
Bark River,Michigan,United States,45.7549,-87.309924,755.0264626725907,706.952266200258
Newtown,Virginia,United States,38.0459709,-78.7872439,315.1500900650684,111.16108150415448
White Horse Beach,Massachusetts,United States,41.9309375,-70.5578093,198.090471273999,401.0053977874893
Norton,Virginia,United States,36.9301385,-82.63550637134132,533.4153934170813,334.18826001177587
Hartselle,Alabama,United States,34.4443243,-86.934547,829.6039713686991,628.7719497072821
Bonner,Montana,United States,46.873806,-113.8637614,2015.3755112135586,1929.0690925508045
Clinton,Montana,United States,46.768965,-113.712632,2008.5435394972262,1921.5288431931867
Campobello,South Carolina,United States,35.1156714,-82.1501112,588.6115352907699,384.03571073628837
Fairbury,Nebraska,United States,40.137225,-97.180591,1219.1130359653916,1077.3508338971521
Dalzell,South Carolina,United States,34.016597000000004,-80.435739798199,581.4301718267789,385.4713075970266
Potter,Nebraska,United States,41.217364,-103.315575,1526.1870283584365,1396.9774037310494
Glorieta,New Mexico,United States,35.5830311,-105.7700021,1755.8322358917937,1593.720112387749
Osmond,Nebraska,United States,42.3598679,-97.5968299,1224.5709597831728,1104.0435816667682
Normandy,Tennessee,United States,35.4520478,-86.2600811,759.1967385207404,560.9316208418574
Clanton,Alabama,United States,32.8387371,-86.6294262,884.5074652223616,680.2201844589372
Milford,Nebraska,United States,40.774192,-97.0518459,1205.9810713137556,1069.9990257015083
Iop,South Carolina,United States,33.6773444,-78.9020171,555.043931564441,374.0510060098511
Ravenel,South Carolina,United States,32.7632321,-80.2500986,648.0829117835053,459.1032398003048
Liberty,South Carolina,United States,34.7869865,-82.6936822,626.6016751093929,421.97346480188867
Lowndesville,South Carolina,United States,34.21261,-82.6495759,652.6060349013177,448.54560338787627
Marion,South Carolina,United States,34.178216,-79.4006069,539.2371650054831,350.33967426539687
N. Myrtle Bch.,South Carolina,United States,33.8278405,-78.6800323,539.9568671454049,360.74089944098586
Questa,New Mexico,United States,36.7042198,-105.5949001,1720.0347241713228,1563.560247973872
West Whately,Massachusetts,United States,42.4377923,-72.6820931,137.4008708600225,335.16136677434565
Hueytown,Alabama,United States,33.458102999999994,-86.95233276079975,871.3238188530804,668.1247922322308
Pimmit,Virginia,United States,38.912889,-77.2008141,210.4818114704022,8.8136992081759
Mountlake Ter,Washington,United States,47.7909667,-122.3066395,2405.526269079877,2326.1649750762354
Holt,Missouri,United States,40.0989571,-95.2134565,1116.6875820339135,973.2522294875835
Cashtown,Pennsylvania,United States,39.884538,-77.3594303,186.13200490555153,70.76910783872461
Pleasant Grove,Alabama,United States,33.4909405,-86.9702714,870.7179738904878,667.5983815721883
Fordland,Missouri,United States,37.1575501,-92.9407311,1046.9296709370883,874.5604662118556
Olga,Washington,United States,48.6195479,-122.8354591,2423.683469921439,2349.30196959805
Ocean Park,Washington,United States,46.491486,-124.050169,2499.3970453824522,2413.3182736760896
Supply,Virginia,United States,37.8484258,-82.0022966,471.8077444157586,278.80859626345347
Cleveland,Missouri,United States,38.6791771,-94.593566,1103.5830312320393,946.3610387213882
Rochester,Washington,United States,46.8218166,-123.0958571,2451.022062262106,2366.366815989503
Tyson Corner,Virginia,United States,38.9059926,-77.2206603,211.62172914304855,9.799144157499727
Southside,Alabama,United States,33.895979,-86.02962497644447,810.9833412383155,607.5008813423608
Tuskegee Institute,Alabama,United States,32.42985575,-85.70637327081077,864.4020230383662,659.7490506115635
Washington Dc,Virginia,United States,38.8812264,-77.0596538,205.82974441230505,1.1812623355063834
Benton City,Washington,United States,46.2631897,-119.487802,2285.834403924329,2196.5868587215955
Yorktown Hts.,New York,United States,41.2695965,-73.77527040089426,40.2764396830688,238.54126368924335
Poplarville,Mississippi,United States,30.8401863,-89.5342315,1103.6215556804873,899.4885206854731
Spottswood,Virginia,United States,37.9551328,-79.2136429,337.57596102525685,134.37765397965472
E. Sandwich,Massachusetts,United States,41.7417739,-70.4516929,198.30697380780552,399.62059736195386
Kennett,Missouri,United States,36.2381082,-90.0551598,921.6859182692452,736.7946096515224
Labadie,Missouri,United States,38.5289415,-90.8501356,909.7665074593934,746.087487258281
Lineville,Alabama,United States,33.3106696,-85.7544051,824.9368118553635,620.514160398659
Yachats,Oregon,United States,44.312756,-124.104999,2530.433772965263,2432.623858200669
Magnolia Springs,Alabama,United States,30.4007145,-87.77632300797607,1049.8314158579344,845.2284449727503
Welches,Oregon,United States,45.3384997,-121.9634026,2413.5247682058416,2319.9963351118786
Quinque,Virginia,United States,38.2501309,-78.397787,289.7412428501856,85.71349325272774
Still River,Massachusetts,United States,42.4917585,-71.6175677,174.28752278752145,377.89475686890927
Chambersberg,Pennsylvania,United States,39.9405903,-77.6598624,200.1530539954738,79.76108407309023
S. Riding,Virginia,United States,38.918018,-77.517342,224.09458801536672,25.797077546760196
Peculiar,Missouri,United States,38.7145481,-94.4611204,1096.0485967993366,938.97699327793
Mountain Grove,Missouri,United States,37.137836,-92.26514100802356,1012.2404089450339,838.4968412216027
Lexington,Missouri,United States,39.1851824,-93.8828515,1058.4414778937523,905.0468181024912
Tilden,Nebraska,United States,42.0472286,-97.8339503,1237.925347815454,1114.2938671919455
Barnwell,South Carolina,United States,33.2448733,-81.3587178,655.7081738310947,457.9820851311423
Pineville,West Virginia,United States,37.5834814,-81.5379149,458.32620458302796,260.68920873000883
Center Tuftonboro,New Hampshire,United States,43.6542439,-71.2472913,247.49905533441628,445.972207513922
Lagos,Virginia,United States,37.335805199999996,-78.93592191646658,352.92491626493563,148.81742132098668
Cairnbrook,Pennsylvania,United States,40.1189672,-78.8180772,257.02964906486494,127.3820392584916
Madison,New Hampshire,United States,43.8993653,-71.148834,264.16532880247104,461.5691190768713
Lyman,New Hampshire,United States,44.2540031,-71.9502687,266.0161845427487,454.3951699027233
Loretto,Virginia,United States,38.0762445,-77.0505282,244.17500983767746,56.067274360439065
Verona,New York,United States,43.138322,-75.570831,185.8126355885291,303.1001470569635
East Andover,New Hampshire,United States,43.4595199,-71.747579,222.28914330796974,418.8961794870343
Ohatchee,Alabama,United States,33.7834324,-86.0024703,814.6688398873279,610.9745287461474
Muscle Shoals,Alabama,United States,34.7451786,-87.6686733,852.6825965302548,654.3038818981546
Tonopah,Nevada,United States,38.0681008,-117.2309499,2297.657513976189,2162.041066878217
Richmond,New Hampshire,United States,42.7548059,-72.2717512,167.022816684835,365.4351590246309
Bradenville,Pennsylvania,United States,40.3214588,-79.3400359,282.1336290369083,157.5616801046336
W Chester,Pennsylvania,United States,39.9597213,-75.6059638,99.17321602154722,106.50493497117239
La Crosse,Virginia,United States,36.7001439,-78.0997185,354.25598440142994,161.71447363793078
Parrottsville,Tennessee,United States,36.0092654,-83.0923775,590.0511561699512,387.3908779949956
Univ Park,Pennsylvania,United States,40.8087493,-77.8585662,202.22702704003498,139.4082988625462
Hamilton,Alabama,United States,34.1423235,-87.9886438,890.9691213126,691.0105159811145
Tidioute,Pennsylvania,United States,41.6850604,-79.4031034,289.14242468260784,229.77031298124606
Turbotville,Pennsylvania,United States,41.1020285,-76.7710716,147.22175611500705,153.34695567578987
White Oak,Maryland,United States,39.0398315,-76.9930319,196.27645871971467,10.705816845549988
Indiana,Virginia,United States,36.8056404,-75.9962094,290.1280567125058,154.61364549355716
Chalk Hill,Pennsylvania,United States,39.8483761,-79.6052782,301.7780276527564,152.45651235162944
Haywood,Virginia,United States,39.3811981,-80.3359212,347.89719750016724,180.27712138283277
Huntington,Virginia,United States,38.4192496,-82.445154,477.3421511188844,294.0920810420629
Hurt,Virginia,United States,37.0926426,-79.2964125,378.90585732209746,174.68070858096564
Camphill,Pennsylvania,United States,40.13745555,-75.1859921721697,73.8027767370834,131.27344111125117
Springfield,New Hampshire,United States,43.4950735,-72.0334187,217.1382551127541,411.1015211615577
Redstone Arsenal,Alabama,United States,34.62975675,-86.65358022758024,809.1428169291089,608.4133443692592
Twin Mountain,New Hampshire,United States,44.2722856,-71.53897,276.0940373638869,468.02843108918773
L Compton,Rhode Island,United States,41.844887,-71.451996,154.20365927793083,358.44557377015724
Luquillo,Puerto Rico,United States,18.3388,-65.71721707500001,1618.0133438935518,1570.5151057530252
Alvarado,Texas,United States,32.4095565,-97.21028810404624,1406.3873093287875,1216.454980208536
Ramey,Puerto Rico,United States,18.4836229,-67.1666418,1584.1931446582562,1525.4616613093633
Goodells,Michigan,United States,42.9811394,-82.6657566,473.23668118940816,407.7376570633978
Buckeye,West Virginia,United States,38.1859532,-80.1345116,371.1241209111843,174.5021522616219
E Grand Rapids,Michigan,United States,42.9412024,-85.6097309,617.8509513795793,528.1843119229636
Blount,West Virginia,United States,38.3212122,-81.4265065,429.27247584670056,240.59494337155868
West Branch,Michigan,United States,44.276408,-84.238613,577.1172620964182,526.2426054795199
Vonore,Tennessee,United States,35.593529,-84.24086052350177,659.1479519523309,457.2364740757567
Cressona,Pennsylvania,United States,40.6303907,-76.1946977,115.125902470563,128.29200241596308
N. Kingstown,Rhode Island,United States,41.5514283,-71.4693875,144.44146475032585,347.10085035800427
Bruce Twp,Michigan,United States,42.84662555,-83.04154043322026,489.14939513345274,416.22227723434105
Aynor,South Carolina,United States,33.9998881,-79.1994874,543.8480882588743,357.9040813155116
Rockwood,Tennessee,United States,35.8656284,-84.68494,669.197062227754,469.33586212301395
Kalkaska,Michigan,United States,44.6780512,-85.1002509,626.9750525783681,576.4869365652809
West Chazy,New York,United States,44.8205957,-73.5070812,284.68528958858485,448.00904637909383
Lake Angelus,Michigan,United States,42.6986426,-83.316605,500.34256899868956,421.0282746426954
West Alexander,Pennsylvania,United States,40.1041395,-80.50817947393247,345.42815373856297,203.4142040669276
South Rockwood,Michigan,United States,42.0639323,-83.2610406,489.68823409750576,394.0784354861595
West View,Pennsylvania,United States,40.5222907,-80.0342217,317.17433553023153,195.30508418930168
West Wyoming,Pennsylvania,United States,41.3198024,-75.8460288,104.89567537909205,179.2400423380963
Pinconning,Michigan,United States,43.86707355,-83.97936241428937,555.0642871049998,497.7688754943766
Alpha,New Jersey,United States,40.6670439,-75.1573972,60.556213463764465,158.3948458904124
Parma,Michigan,United States,42.2583711,-84.5996885,559.6042847022461,460.4383191623446
Woolrich,Pennsylvania,United States,41.1945711,-77.3759058,179.3941028318955,160.0598680552962
North Branch,Michigan,United States,43.6866655,-84.6173734,581.4444966726287,514.5535825263418
Mt. Clemens,Michigan,United States,42.5972563,-82.8779754,476.99720705000357,398.99726310726976
Mount Pleasnt,Michigan,United States,45.4298879,-84.9105674,639.9487525971924,605.3270248651793
Wadley,Alabama,United States,33.1215089,-85.5663432,825.5991812520085,620.9934118539306
Little Lake,Michigan,United States,46.2888335,-87.3418072,771.3906612692226,731.608778771763
Hiwassee,Virginia,United States,36.9687335,-80.7136789,444.3497969672233,240.412543265555
West Haverstraw,New York,United States,41.2095941,-73.9852994,34.3034741982667,227.72026013170333
Mt Jackson,Virginia,United States,38.7459482,-78.6422377,281.73551362598965,87.01642591336609
Woodley Park,District of Columbia,United States,38.9250248,-77.0523627,203.6399822637446,2.566495906019194
Maryland,New York,United States,42.5364661,-74.8865453,133.86427581393198,275.88836188550437
Pembroke,Virginia,United States,37.3196202,-80.6390886,426.65873770175955,223.9992666230985
Litchfield,Minnesota,United States,45.1271847,-94.5280474,1081.436590298122,995.0422020291298
Parksley,Virginia,United States,37.7826259,-75.6535095,220.5934179903584,107.23058878248476
Northhampton,Pennsylvania,United States,40.7959278,-75.6377749,85.81401725253612,151.22374279689487
EL,California,United States,36.7014631,-118.755997,2408.260190995999,2268.116979236101
FORT,Maryland,United States,39.2637078,-76.58032452874009,169.27832103105672,35.76690427849743
New Baltimore,Virginia,United States,38.7673387,-77.7283259,239.37852996342573,38.06824724281349
Narrows,Virginia,United States,37.3315103,-80.8111867,433.9569034379988,231.85693202575962
Brawley,California,United States,33.018515,-115.51594250832326,2337.530611193524,2177.976938902113
Long Is City,New York,United States,40.7415095,-73.9569751,3.251348728887772,207.92389086415352
Saint Francis,South Dakota,United States,43.1444497,-100.9051465,1390.4041022204387,1276.6937199949207
Maquoketa,Iowa,United States,42.069102,-90.6656659,869.4335218421427,749.7265167092673
Klein,Texas,United States,30.0477196,-95.5324412,1414.6096699603224,1215.4909583081023
Campbellton,Florida,United States,30.9493516,-85.4021544,927.0850277767225,723.854245063517
Lewis,New York,United States,44.275196,-73.565826,246.9195620629558,412.91089121388774
Live Oak,Texas,United States,28.2678746,-98.101923,1612.4669401377291,1413.177422627688
Montevideo,Minnesota,United States,44.942523,-95.723559,1137.5717117293598,1046.6552662173267
Chowchilla,California,United States,37.1229997,-120.2601754,2476.0871355789254,2339.5980135542018
Leesberg,Virginia,United States,39.1154496,-77.5645446,218.80271676937997,32.256993837322305
Huron,South Dakota,United States,44.36308,-98.214388,1256.270235801314,1155.7329825525067
Elk,California,United States,39.1295408,-123.7158889,2607.1969619072784,2483.5771079061615
Jefferson,Texas,United States,29.834772,-94.1704496,1359.2738602862673,1158.0989714792897
FORT,Texas,United States,34.2388051,-101.1256628,1548.886967454809,1373.1642450118793
Harker Hts,Texas,United States,31.0746347,-97.6590473,1477.4798449623029,1283.966187726741
Bloomington Springs,Tennessee,United States,36.1964058,-85.6205758,701.9665181737581,506.190051642219
Ham Lake,Minnesota,United States,45.2502429,-93.2499508,1021.4724711655126,939.7189066316424
West Newbury,Vermont,United States,44.0645096,-72.1248137,250.5540254604958,438.72840949823126
Colton's Point,Maryland,United States,38.2245742,-76.7532995,225.90090186867326,48.39571617267634
West Topsham,Vermont,United States,44.1150637,-72.3117639,250.3001136373657,435.9996416009578
Coral Hills,Maryland,United States,38.8705297,-76.9215009,200.55435595666756,6.524828822358957
Hutchinson,Minnesota,United States,44.8877401,-94.3697057,1071.248375829867,982.2845206395216
Ganado,Texas,United States,29.0396292,-96.5122845,1503.7750778686086,1303.9556043760965
Thaxton,Virginia,United States,37.3529172,-79.6164233,380.42680653521774,175.85500104821583
Temperanceville,Virginia,United States,37.8929027,-75.5471487,211.32717421866766,106.2515412573476
Stone Ridge Drive,Virginia,United States,38.2381941,-78.3675528,288.93552422822484,84.75178329833919
East Riverdale,Maryland,United States,38.9589741,-76.9084727,196.12209354212007,8.58016128740052
Sharps,Virginia,United States,37.8240267,-76.7007912,246.12502248570397,75.73673186112838
Foresthill,California,United States,39.0019935,-120.82540181422367,2462.499459716833,2335.2197284517597
Lake Sherwood,California,United States,34.13705515,-118.87489587697775,2481.6309034753135,2330.9587734601923
Candor,North Carolina,United States,35.2951421,-79.7453164,487.3198911981052,289.3658160822642
Fillmore,California,United States,34.3985613,-118.9125093,2476.3185887836976,2326.725348552065
Mongaup Valley,New York,United States,41.6687008,-74.7846074,77.45414441577849,225.78779157861229
Hurdle Mills,North Carolina,United States,36.2731957,-79.0475115,410.2858231028802,211.37018823753957
Skipwith,Virginia,United States,36.694307,-78.4908321,368.11807642604117,170.91888354686242
Monkton,Vermont,United States,44.2338247,-73.13544560944626,247.07137349904534,420.607694422856
Paradise,Pennsylvania,United States,40.0098226,-76.1285655,122.07235863782925,91.40637723587642
Holly Lake Ranch,Texas,United States,32.7151175,-95.2000809,1294.9241741019496,1102.6777445434225
Fort Dodge,Iowa,United States,42.4974694,-94.1680158,1049.0766913608445,931.5488903501898
Lake Luzerne,New York,United States,43.3126329,-73.8345646,179.65671951139382,348.041285502793
Catheys Valley,California,United States,37.4324391,-120.0979551,2460.337633553809,2325.0341801871077
Creston,California,United States,35.5188604,-120.5237744,2530.20442636813,2387.210451064276
"Gaithersburg, Md 20878 5",Maryland,United States,39.1434406,-77.2013705,201.29836731373618,19.574939073320238
Florahome,Florida,United States,29.7327446,-81.8834269,877.4500061018992,688.9479232436624
Washington,South Carolina,United States,35.8725573,-76.6215245,362.8083504897166,209.29749484335522
El Granda,California,United States,39.725089,-121.40218,2476.7761171043085,2353.5308564619586
Robbinsdale,Minnesota,United States,45.0313156,-93.3395843,1023.0020055308205,938.2141029684277
New Haven,Indiana,United States,41.0733059,-85.0173125,576.7442390634578,449.2048577843549
Hominy,Oklahoma,United States,36.4142357,-96.3952963,1244.5015483469451,1072.8506132234768
Upper Sandusky,Ohio,United States,40.8272785,-83.2813089,486.42349711125553,357.6683544901514
Wadmalaw Is,South Carolina,United States,32.6710134,-80.2345426,653.1121892799259,464.65644386053606
Utica,Ohio,United States,40.2342313,-82.4512699,446.05517180791713,303.4235059356349
Columbia,California,United States,38.03227005,-120.40241871889896,2462.1761237348564,2329.9337978280732
Granite,Maryland,United States,39.3423327,-76.8539436,178.18956516041177,32.83072056992874
CULVER,California,United States,33.9808255,-118.4240873,2462.4093167204614,2310.5262472473414
Mineral Wells,Texas,United States,32.8084605,-98.1128223,1438.3407061076273,1251.4202864042254
Montour Falls,New York,United States,42.3472958,-76.8452351,185.46349347834948,238.8421232881406
Aberdeen Proving Grove,Maryland,United States,39.5007169,-76.1495997,141.0227855237014,63.762319197280085
Sunset Valley,Texas,United States,30.22651975,-97.81494760118338,1517.924689139832,1322.3631755911833
Indian River Shores,Florida,United States,27.7166964,-80.3842173,966.643508208795,793.7393756525394
Arlington Va,Virginia,United States,38.8807617,-77.10769081477989,207.87304570327214,3.6850555430263827
Coleville,California,United States,38.5662988,-119.5071119,2404.251118734373,2273.5044725232765
Universal Cty,Texas,United States,29.5480071,-98.2911235,1568.3031209201272,1371.8002102129678
Fairfield,Florida,United States,29.3669168,-82.2512094,910.152033235771,720.7413819889865
Corbin,Virginia,United States,38.1995748,-77.3888712,250.53819566928092,51.17201914482861
Fort Sumner,Maryland,United States,38.954917,-77.114089,205.00726862815455,6.0418745066355175
New Knoxville,Ohio,United States,40.4936586,-84.3146722,542.0467300305771,403.0808078320273
Fayette,Iowa,United States,42.8420766,-91.850265,931.6566889829609,821.0383478186063
Colome,South Dakota,United States,43.260557,-99.715113,1330.0878588713333,1217.7328337636186
New Milford,Pennsylvania,United States,41.8725781,-75.7271318,120.12390813378498,217.19576186468058
Norfolk,Minnesota,United States,44.8980879,-93.174678,1013.4470342155118,927.3667116843291
Jordan,New York,United States,43.0653441,-76.4729927,206.25359988456376,289.70676354520515
